bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,timestamp,bytes_per_packet,packets_per_second
176476.92770182915,1091.922469641676,31.331627157985768,55837,80,0.0311771113102213,TCP,2024-11-06 15:21:00,110.2588433485388,38.18462753648453
552322.4348249878,850.0378729055005,16.315136307484988,28278,22,0.013848303908123976,SSH,2024-11-06 15:22:00,438.76100746839757,53.51409123376218
266127.99888459704,1016.4776767900889,41.49933712213608,8543,80,0.05675486977767778,HTTP,2024-11-06 15:23:00,241.96771598148322,24.905508020543014
677919.8198537212,1014.654644920675,28.638041461809024,33614,21,0.03509888434100012,FTP,2024-11-06 15:24:00,540.2380113408907,39.06508186021291
951680.7704879898,578.3279676376335,48.59242201892991,37529,21,0.021508431336850868,FTP,2024-11-06 15:25:00,1133.941156743516,10.661925968547976
687988.4542187047,757.5296128502881,13.196735598624725,33947,5432,0.14277462426859133,TCP,2024-11-06 15:26:00,721.6842757912575,66.192796609656
576646.7055618948,1114.356369431162,50.657191103205975,3448,80,0.1737457051386145,TCP,2024-11-06 15:27:00,396.7701874391085,22.914813034865272
198923.58004781965,869.7489159163497,19.305794706183498,24711,443,0.047088928148901206,TCP,2024-11-06 15:28:00,153.2417868866107,51.70982109737939
625955.2129255398,1051.9327200730695,17.797661980010776,26477,53,0.009117627078380337,UDP,2024-11-06 15:29:00,413.9884311971011,58.99572934895454
523831.771872751,1000.1672683433709,10.740654045819603,25692,443,0.0072313726204244816,HTTPS,2024-11-06 15:30:00,346.798685332951,95.15566694536086
859696.4877656322,907.7830576273115,11.568561870941958,23657,443,0.013566009584856304,TCP,2024-11-06 15:31:00,633.0889584158145,78.60799293033175
625756.3558030819,903.9719418016846,54.195437471928955,64731,443,0.04146781075207401,TCP,2024-11-06 15:32:00,608.0940533059619,15.304085770592494
314534.6734957866,705.357202816014,31.28001909645244,36465,80,0.02386025330778213,HTTP,2024-11-06 15:33:00,381.70725483099255,20.472161810726202
232844.47428747962,996.9456983622697,14.031216661387901,54350,21,0.09525423784208219,FTP,2024-11-06 15:34:00,176.87862725594593,67.46370084976569
622393.5904843439,722.0353152267985,5.480652967481131,26922,80,0.018192152243601347,HTTP,2024-11-06 15:35:00,543.2058966333458,133.10258338425123
639904.185442677,1230.003491287797,40.43706297076475,58818,443,0.0529135943499153,TCP,2024-11-06 15:36:00,338.94922680314045,32.00263296523034
743169.6312103263,742.2095202978836,53.712095528209574,5290,80,0.03753340225730154,HTTP,2024-11-06 15:37:00,713.6306540787539,13.354449568678403
544162.377510859,1099.5986089084884,30.075509552908194,39016,21,0.006161128722811075,FTP,2024-11-06 15:38:00,420.7297831929854,37.52453720523405
747112.3692611028,803.5914686242231,22.045313762235903,5095,443,0.04330030128315029,TCP,2024-11-06 15:39:00,616.0339104791108,31.76407803962948
1101747.2252062708,1257.4698542382214,68.95244820071619,58663,53,0.05100859355112415,HTTPS,2024-11-06 15:40:00,688.4279644291613,17.49443724163187
596567.8081970467,795.2419439340739,26.51977711870941,37060,443,0.017262297749001742,TCP,2024-11-06 15:41:00,400.69240757956095,31.44168043812119
405344.91574276093,876.4562231124108,44.902403262359904,3660,443,0.012109158634823328,HTTPS,2024-11-06 15:42:00,309.6166502724157,18.821195541484336
489946.9943805864,728.7968523284386,18.795646202621178,58657,443,0.0605961083702055,HTTPS,2024-11-06 15:43:00,526.2528721054442,28.382609972919557
614534.0411583001,928.0698085841163,10.606552865221373,43891,80,0.06311565206383786,HTTP,2024-11-06 15:44:00,491.9957024008968,85.39713451761166
368353.23005357024,934.7725321032935,63.913909693239084,34811,22,0.045744975668503114,SSH,2024-11-06 15:45:00,308.8347499051739,14.597751071889377
691857.561841577,1397.6648811798877,39.1081602872536,52004,80,0.03330496926113972,TCP,2024-11-06 15:46:00,349.57238741517995,35.02370630690027
291338.6277639843,633.3225996678314,17.49388904535374,20931,5432,0.034017100573947995,HTTP,2024-11-06 15:47:00,335.8669818926646,41.84509009454833
531297.1353614907,905.9530362591767,17.050624010978677,34034,443,0.0803095371252404,HTTPS,2024-11-06 15:48:00,438.9279350206623,49.537761467465224
679910.9862957634,974.1488733265863,14.153032948611887,6651,3306,0.0638804916043739,UDP,2024-11-06 15:49:00,447.60088725251654,75.45399728878105
360940.219779571,1112.7140193955092,19.832121538356734,6788,80,0.10234179686350382,HTTP,2024-11-06 15:50:00,268.59166534345195,60.092292376743366
366391.3455402181,804.3946219067975,25.093376534416528,8413,5432,0.031034710599496366,HTTP,2024-11-06 15:51:00,307.1913655511139,29.585482619827587
1013404.6055361257,1238.4183264570806,52.181983767799736,62928,80,0.01742264255447032,TCP,2024-11-06 15:52:00,487.03669570030877,25.429579342593648
764606.3162831684,634.0120028371962,51.14304552426434,36354,443,0.009811682270400888,HTTPS,2024-11-06 15:53:00,1102.2129164283754,10.659254324070888
870270.6306513494,439.1057858637111,45.12335156874457,22970,443,0.03857973662413992,TCP,2024-11-06 15:54:00,1656.9539918936891,9.891834861222195
786781.3692307415,676.1073260004416,23.594383434653476,19193,80,0.03145028637198096,TCP,2024-11-06 15:55:00,915.8510256438988,34.6440092406389
570653.9436803644,861.9065347152023,21.687804576641135,21044,53,0.02689803050163314,SSH,2024-11-06 15:56:00,533.057273484794,40.71399931923964
866772.1364773002,780.3256357081057,7.705312413796666,46174,5432,0.03296881216438009,HTTPS,2024-11-06 15:57:00,903.7618437585497,91.60370952218115
559679.8691559917,745.4377730070513,48.495514858896875,46721,8080,0.04710383682675491,TCP,2024-11-06 15:58:00,424.73030179577745,14.062647181436665
628289.211027926,663.954519300493,39.93892495152667,24597,443,0.02696864466480007,TCP,2024-11-06 15:59:00,802.6449214218395,16.208462400745496
601337.649708018,694.4671238226936,61.469855770344246,50877,5432,0.030485147838858754,HTTPS,2024-11-06 16:00:00,599.7187369842692,9.744426248851243
845429.1902209754,777.7605553223182,11.77980002020291,47159,80,0.05446615123322363,TCP,2024-11-06 16:01:00,791.3144707061653,61.67668839555104
607847.2772709499,1055.5143587340783,27.43004524807628,46326,22,0.01538738920664619,SSH,2024-11-06 16:02:00,456.08178047628047,38.56104967440483
562711.8127051169,902.9226649457428,15.729178879937361,64306,3306,0.02252333901768913,UDP,2024-11-06 16:03:00,532.3693801581741,52.052660896816576
475017.8553472986,739.6163107460563,7.122235867104148,13524,80,0.06307171995267404,TCP,2024-11-06 16:04:00,426.75687767491985,112.36666935895711
248333.24841235005,1233.1361906094676,24.18671686058523,48594,21,0.026166035062092446,FTP,2024-11-06 16:05:00,161.6345515595152,56.70219603614845
194305.40262259904,1212.8511852764543,18.900219477660446,29990,443,0.012212644390761912,TCP,2024-11-06 16:06:00,139.94509691663157,53.477052200859326
279255.39799709857,934.6167080700691,31.44803846657492,2042,443,0.012356981281140295,TCP,2024-11-06 16:07:00,216.31138356861138,28.06341546573045
548036.8215628964,753.9371275294315,60.74466636988149,57795,80,0.0966552012727146,HTTP,2024-11-06 16:08:00,568.8069272536148,12.638501991665475
694653.4935826312,975.0031837525507,19.526237916835484,51903,443,0.010360599270140197,HTTPS,2024-11-06 16:09:00,610.0446894281279,47.06748502087483
883778.7199950939,935.8264547117022,34.56143696861368,62810,8443,0.06766597676596141,HTTPS,2024-11-06 16:10:00,724.0227264891766,30.987025521439513
824900.1643099944,709.8423830449105,26.01663909528689,28540,80,0.022978177321351028,HTTP,2024-11-06 16:11:00,777.2662819448734,27.186495740430647
586151.6585472926,916.9984043097776,16.994815132886284,57271,21,0.015918872358699116,FTP,2024-11-06 16:12:00,553.0157347802328,62.566802171216096
284547.946878125,988.0652001791219,9.902448801247452,7033,80,0.02000076059225183,TCP,2024-11-06 16:13:00,188.86140337621052,96.59627032746565
768749.7051915405,1146.0187213470915,16.232689704897886,54137,8443,0.01199253451005469,TCP,2024-11-06 16:14:00,407.87125827848666,69.81445975375136
479059.4569418092,926.4566832369122,25.095244620179162,17502,22,0.013473107648033679,SSH,2024-11-06 16:15:00,416.8373099458761,36.790733855882024
216951.21294596567,924.1150766893489,44.59606169849947,26697,80,0.04926771389686896,TCP,2024-11-06 16:16:00,197.66597272014175,19.93745555169887
479151.4999265841,1246.7840704426987,21.9561562872979,62954,80,0.02658160167746607,HTTP,2024-11-06 16:17:00,269.7049860202863,45.81289316263614
515834.6125689384,1284.7240291197045,43.16885051481204,19538,443,0.03040160082497161,TCP,2024-11-06 16:18:00,372.5894872267155,26.705116269308295
872585.2457236117,1077.2513342303612,47.452156895378494,26324,8443,0.04575574210840201,HTTPS,2024-11-06 16:19:00,673.3976282628533,21.774172722520287
954634.8173971354,710.8381549738251,17.826273887036095,15957,22,0.041428776144720444,SSH,2024-11-06 16:20:00,1122.242787641884,44.39118930008542
603508.96998716,841.2160853226968,32.8217683419106,48731,443,0.08346494275118924,HTTPS,2024-11-06 16:21:00,569.7956462088364,21.225312171644962
683780.0853939399,693.8277024953222,33.38579818692495,21425,80,0.07280145565423166,HTTP,2024-11-06 16:22:00,982.8956055053948,21.171486367195637
803149.5392808754,623.5821020602855,57.47802336363094,45549,80,0.1137008877062649,TCP,2024-11-06 16:23:00,918.2115397243795,10.984145245284454
761677.5799059749,980.8724562169069,13.437659033748655,19185,443,0.027355568013981625,TCP,2024-11-06 16:24:00,568.206302440467,67.36809903031401
796889.3164310005,847.9705282809409,19.649525639381448,23318,25,0.06092622563647765,UDP,2024-11-06 16:25:00,680.3946830326164,49.01206631733085
684225.6382507242,852.1043291389298,19.74553130342027,17781,443,0.05067463769232192,TCP,2024-11-06 16:26:00,598.4120529020921,40.44075905603645
619091.6818231447,1098.4406293489817,41.7255260151057,24169,22,0.01668351566273069,SSH,2024-11-06 16:27:00,536.4051917321252,23.585174592110647
211377.4910747212,556.1158133382539,24.242760330730214,24585,80,0.03081733592260499,HTTP,2024-11-06 16:28:00,331.41136615839423,21.7650804521674
513082.38238158636,1027.5948530298326,13.345638506377998,43463,8443,0.04801707800334213,FTP,2024-11-06 16:29:00,327.5881846492587,87.3919258760991
370619.6916136193,1316.0925448735986,74.6581098879281,59875,443,0.018819448231131006,TCP,2024-11-06 16:30:00,251.12824881325926,17.026804359337078
672556.2272582653,783.4936793782733,14.043856208744948,36642,80,0.028817063304308842,TCP,2024-11-06 16:31:00,517.2767704847005,64.78192523807333
507460.9431412624,757.7629151974485,21.26208635206718,58296,80,0.043509137035317405,HTTP,2024-11-06 16:32:00,519.2482597312458,27.071404765059377
461379.1760000666,995.0434153595398,44.648597025981346,33718,22,0.034564802699528746,SSH,2024-11-06 16:33:00,379.3693451173348,21.498996323279705
464224.58396540856,1104.7900586053772,34.69306711405735,15177,443,0.043480769350980754,HTTPS,2024-11-06 16:34:00,315.2661957101516,30.22419392618275
672333.4182822799,937.2519690026153,50.24464856840257,59841,80,0.01277630471057505,TCP,2024-11-06 16:35:00,522.2488264655947,19.44567850095466
844759.7538245718,856.3119542656775,44.14066270498388,49843,22,0.036918052616397135,SSH,2024-11-06 16:36:00,609.912709384112,18.386469289986152
717320.0890691569,859.7100563423888,11.006932758502327,10171,21,0.04570628964367709,FTP,2024-11-06 16:37:00,604.6505113933171,73.9758605200625
705450.835081374,1111.2697186061494,40.73763349950164,64702,80,0.02778247328262813,HTTP,2024-11-06 16:38:00,461.93341457797914,29.52551029770918
799961.3583351256,919.8805934610963,22.13334725095155,8344,80,0.01881651261879724,TCP,2024-11-06 16:39:00,448.5792205071385,41.3366419674098
692427.3718942974,720.2549778539029,38.63746834611306,54232,8080,0.013352392595604055,UDP,2024-11-06 16:40:00,750.5444930032813,18.43521794598018
698927.0165726569,1095.965853944378,24.761119261550473,39398,80,0.07530712755838322,HTTP,2024-11-06 16:41:00,443.23289269088616,42.63258660276614
646641.314296066,802.9990300025602,31.641244382853415,57394,53,0.08647407264891939,TCP,2024-11-06 16:42:00,546.7941883767144,20.881914609930796
586897.3033564844,872.7806936680764,6.257329219411076,39674,443,0.02089235806311475,TCP,2024-11-06 16:43:00,541.7308283115252,129.94010156240344
644773.4914181883,775.41314521549,13.581468657346045,1681,443,0.007510167080274761,HTTPS,2024-11-06 16:44:00,658.38938147914,53.49847502245637
467513.62413219473,821.7956239647785,21.13186508558952,48360,22,0.021883386913054383,SSH,2024-11-06 16:45:00,424.05507088398383,35.0449264471462
