bytes_transferred,packet_count,connection_duration,source_port,destination_port,retransmission_rate,protocol,timestamp,bytes_per_packet,packets_per_second
743894.6706882754,220.47579609887805,14.391530054918196,31541,80,0.02177556302739325,TCP,2024-11-06 14:30:00,2175.965575199338,13.214135887438104
524827.288622493,748.7702642238773,34.67784825471647,9391,8080,0.08103948209167625,HTTP,2024-11-06 14:31:00,565.5127351508069,22.69700992555833
544480.6747428557,648.854433663638,24.915351604831276,8152,80,0.013683648886833077,HTTP,2024-11-06 14:32:00,691.0342948246445,26.85956484886221
796506.1370890357,677.182645055473,23.43768258221269,22067,80,0.03677825778958948,HTTP,2024-11-06 14:33:00,1035.0883897773244,22.22716460214036
768522.1148931256,1279.0021490411636,64.5477795781358,39364,25,0.04317919826772459,HTTP,2024-11-06 14:34:00,427.3526854434639,18.29672300025087
1018393.4423281217,1201.090418443398,17.411901198270698,62272,443,0.03206759624194727,HTTPS,2024-11-06 14:35:00,592.4503851745707,73.29946831808721
595307.4404782903,876.3297664028627,38.52843651338809,21973,3306,0.01635947533041789,HTTP,2024-11-06 14:36:00,545.9776964308913,20.6382784660403
822099.5736458004,1312.007850869768,49.6150906040317,36799,80,0.027440802835088155,TCP,2024-11-06 14:37:00,497.34971168590243,25.279100983599676
865868.857510341,1982.9395084017783,36.41198937248924,16375,22,0.00937564070526642,SSH,2024-11-06 14:38:00,302.66908622978855,53.25982041173658
1080895.3159433396,1132.8028652413948,18.79151329337182,38097,443,0.039259850484935216,TCP,2024-11-06 14:39:00,732.7607736025241,62.089912676316644
970313.8650504898,367.7392317369861,47.82741742204735,56583,21,0.011681216141466343,FTP,2024-11-06 14:40:00,1925.400530413056,7.245958418072946
723282.1667718238,1006.8922502427497,13.236389753799656,60096,8080,0.050201515118625,HTTPS,2024-11-06 14:41:00,536.694650910422,69.35755318981704
705103.3661266802,271.725188713673,18.24474441670404,37326,443,0.033073973327228855,HTTPS,2024-11-06 14:42:00,1510.5659832695076,13.554629217933439
857786.0666497992,1055.9176074499762,51.070160060841204,11545,80,0.03040884827008381,HTTP,2024-11-06 14:43:00,626.3924356522713,18.321436319763876
978327.3813486511,1367.8447842241621,24.500845248093007,31075,8080,0.02366364959943922,FTP,2024-11-06 14:44:00,688.0204622385768,57.11555142746691
494540.2292785788,871.0279620997611,7.740903415527816,25084,443,0.013531898286648516,TCP,2024-11-06 14:45:00,529.5050849190028,92.69065907891175
1059152.4962253983,515.6977853811646,51.69026757859895,11327,443,0.001459025781304854,HTTPS,2024-11-06 14:46:00,1509.544390941534,12.104421569657392
979737.9312505249,706.6381471849091,56.23743513453434,57552,80,0.019664210742254617,HTTP,2024-11-06 14:47:00,924.8147240858002,13.35951604121714
995305.2333033679,746.6530498959412,14.95778493426505,48337,53,0.051894103721652894,UDP,2024-11-06 14:48:00,959.2729057390458,45.9005698363377
817846.3372578546,1168.488708143937,18.345940978036456,46877,21,0.014059743377396365,FTP,2024-11-06 14:49:00,482.7343956874748,62.228094386208475
869209.9599110042,627.9127366693607,28.31306385135722,47896,80,0.04180062242841345,TCP,2024-11-06 14:50:00,974.1822883431853,22.70498062684239
1177451.0712851442,1233.8771075433626,34.08931088201609,30062,80,0.008143963297786124,HTTP,2024-11-06 14:51:00,623.3192606956014,38.99601052795755
1061177.367245654,935.8189619226382,8.663799266623187,24179,80,0.0780733421992676,TCP,2024-11-06 14:52:00,895.8095471720912,101.6656580718103
587486.605697566,1255.0341193183062,14.017444464103939,35530,53,0.03065400587338913,TCP,2024-11-06 14:53:00,334.1341248733177,89.70688743043016
830147.7960864197,97.55727632238018,28.52779573936108,40470,80,0.028676291067196283,HTTP,2024-11-06 14:54:00,6408.606783234341,2.7714172446240473
628416.5220283935,894.8192117050324,28.15461391824652,43378,80,0.09235474233045629,HTTP,2024-11-06 14:55:00,511.5482838360912,31.855944378664887
500509.3690112517,704.820233985385,34.285076176009184,13463,25,0.031585593586655226,HTTP,2024-11-06 14:56:00,538.4166892768925,20.83780796090139
1033796.6263682826,1305.407967728909,45.485701884128495,29782,25,0.036116170859740226,HTTPS,2024-11-06 14:57:00,702.415349218373,28.535474066526042
689556.9797394464,1516.1387667275435,35.728744743341295,5761,22,0.024218161469811893,SSH,2024-11-06 14:58:00,312.0170829731976,53.49915611014132
852633.462454037,1061.39463517708,37.65318018285993,44504,21,0.045037930152866945,FTP,2024-11-06 14:59:00,584.2138009237644,26.030994990484764
783846.0515204674,950.4623145720698,60.98940990874071,47393,3306,0.07275871921756219,UDP,2024-11-06 15:00:00,575.5062201661285,15.138521389619214
743355.4105504468,1169.9439216970736,28.067091922938936,12727,443,0.03501534038776038,TCP,2024-11-06 15:01:00,493.8842941508498,37.343108434292006
779857.4803046703,794.0685209998074,34.50491403172928,48030,80,0.053190453358938655,HTTP,2024-11-06 15:02:00,696.6184792371866,24.67072526779705
714473.8244391233,1083.3513142278912,46.13863825077295,58482,22,0.03377771857952143,SSH,2024-11-06 15:03:00,534.1119514707157,25.23460239154096
580489.7506719792,1474.0122216305474,100.76861832150232,51548,53,0.036980915888408565,HTTPS,2024-11-06 15:04:00,336.7777063977731,11.721622596665306
396816.575105646,744.6186932567325,7.917549545357858,53431,22,0.0034691602117384226,SSH,2024-11-06 15:05:00,459.57962751287255,103.35388639175181
800573.7646924235,727.8611438113945,20.79221153834183,1960,22,0.1405541627936253,SSH,2024-11-06 15:06:00,873.0833136521,34.64926117601545
1167607.6751192217,921.1360665491638,7.338270454181092,55286,8080,0.009385984996372106,UDP,2024-11-06 15:07:00,749.3286449908252,134.4712832695206
451487.8345303143,798.9281807693695,32.04255769628057,57051,443,0.024178398392695605,TCP,2024-11-06 15:08:00,462.1689021146999,22.945155178041038
755252.1324802341,547.1524784786269,27.552004473757865,14596,22,0.01429520188201809,SSH,2024-11-06 15:09:00,918.3793580830936,20.792924040886927
1071569.1591944858,1189.8075429285457,14.260337150638566,53172,443,0.022573910705237905,HTTPS,2024-11-06 15:10:00,592.4581263790085,77.5661341804913
1079637.1478445262,1295.208384713489,60.94979236809935,62677,80,0.049890866228353474,HTTP,2024-11-06 15:11:00,693.8162017227015,22.317695978588493
697929.2517394999,1252.8823961546404,43.46658105863567,60562,443,0.05506277043108532,TCP,2024-11-06 15:12:00,377.50326180701006,33.715655198915634
615390.9246847511,1788.6594320761214,26.593551799403894,9466,443,0.04269359092913594,HTTPS,2024-11-06 15:13:00,286.6834486302879,76.09022327644239
538161.2165570557,1430.2277214149349,39.09197478983164,41523,80,0.02018568549243241,TCP,2024-11-06 15:14:00,287.2012466060317,36.61960765965438
665747.6793133249,1009.5261811995392,26.000204813668915,15210,80,0.05762354827195945,HTTP,2024-11-06 15:15:00,523.6501924280832,40.98310693346375
1040431.8664969895,996.8191970427149,29.68489458221321,44448,443,0.06887375094182567,TCP,2024-11-06 15:16:00,760.0932028548583,35.41252707313312
907780.5875873576,1747.3288435495058,36.5492511484927,46413,80,0.0601465519011699,TCP,2024-11-06 15:17:00,461.5703805689882,55.43859155871014
621117.2469234283,1129.4247431480417,66.98770956618661,11562,80,0.06721223496556945,TCP,2024-11-06 15:18:00,421.264911200531,14.77848613133245
812867.9219369756,1403.6214479093169,32.158467120160246,23958,80,0.07967344718221553,TCP,2024-11-06 15:19:00,481.6657917158159,39.032314697133685
1005197.7566769427,998.2700040009018,37.558442290979045,25113,53,0.014465619850606692,TCP,2024-11-06 15:20:00,848.1440074385353,26.499902802025314
655233.0206675145,443.0930565591733,77.07495159355493,60099,80,0.07905889411603195,HTTP,2024-11-06 15:21:00,1078.2858069151193,5.35716256874892
826723.806242039,1218.0794927859977,14.95513618706232,44806,5432,0.023128883841413244,SSH,2024-11-06 15:22:00,602.7589072612279,82.32109327127905
243557.57481875404,741.482423326086,8.585675282975426,5812,80,0.036139047088873916,TCP,2024-11-06 15:23:00,236.7258361290891,86.75556080118831
752782.1875145187,924.4905253934785,20.779258085587582,49551,8443,0.0801386236527523,SSH,2024-11-06 15:24:00,511.9170156836687,48.76540365910358
707915.4191685584,1061.311706519131,11.727442230546568,24850,443,0.009684379079517398,HTTPS,2024-11-06 15:25:00,427.9543523642855,87.38017057032862
627652.0746786176,1699.7434530000512,15.544813299729295,23232,80,0.04685536607423206,HTTP,2024-11-06 15:26:00,211.85797709281636,102.77559225729436
905065.9408977339,710.4901218976045,16.735935759147324,51836,5432,0.007329018302978969,HTTPS,2024-11-06 15:27:00,864.5214794176936,43.54214770138135
1051336.8153007056,1225.8331630472817,29.93223637671636,12151,80,0.06948255484802109,TCP,2024-11-06 15:28:00,666.0422053420816,43.02485540287098
447417.49975733535,703.0873135869491,49.70009103815859,50585,8443,0.02725760034178542,TCP,2024-11-06 15:29:00,477.4833574199344,12.946845168556035
880124.4941442227,925.654724385747,19.773650475663555,9357,22,0.07027998433917275,SSH,2024-11-06 15:30:00,765.0661866991959,45.86077138998277
791627.3878639496,573.7392688448211,35.72946686114892,21081,443,0.01688331299954962,HTTPS,2024-11-06 15:31:00,1018.6043173069683,16.784072951242173
779189.1269253839,1155.3629633940573,31.840642546508494,28469,443,0.045729586426134464,HTTPS,2024-11-06 15:32:00,552.2348977436645,37.868338781660675
744133.0100548468,1126.3439267627612,23.091510841890575,39539,443,0.0491094848744463,HTTPS,2024-11-06 15:33:00,482.2622674803828,46.695977251828054
779236.7641035606,1197.5863012427817,13.277307636153788,7657,80,0.0069543328809730355,HTTP,2024-11-06 15:34:00,480.9020819314238,78.0878069505681
975869.3964047884,1264.6306281612797,76.46040677362258,33551,25,0.012509972140535905,HTTP,2024-11-06 15:35:00,438.77346801895413,15.753855934283683
775818.7712093212,990.070818648264,51.22739632197779,55417,80,0.06342332726695714,TCP,2024-11-06 15:36:00,531.0280644610264,19.447374751992033
807575.2179257527,261.6575605214765,51.04302203295671,59934,443,0.03768432037882829,TCP,2024-11-06 15:37:00,2185.367071100087,5.7446496578068444
604567.086655419,1171.7835861872768,47.289369972266485,40685,443,0.013797357802605147,TCP,2024-11-06 15:38:00,382.736223377336,23.991203638984544
718402.8034617848,724.5222187430377,18.105158636848905,35910,443,0.059384716109701294,HTTPS,2024-11-06 15:39:00,866.0784087090246,33.536107528108104
708449.3992064693,1035.213621335978,21.814370231311003,43028,80,0.03329727850957849,TCP,2024-11-06 15:40:00,451.2817060560736,48.8262305865173
700624.4773707256,1302.7646581013491,14.014511896463057,24043,80,0.0239152474584027,HTTP,2024-11-06 15:41:00,466.3409789432761,112.23866436237215
566322.2080544129,915.7538139027831,25.111785421348294,54964,80,0.0823938256325743,TCP,2024-11-06 15:42:00,484.1573386885976,38.07381347382588
858125.7354108368,412.7460696279783,45.20293941290946,8396,443,0.022102432106978327,TCP,2024-11-06 15:43:00,1529.7638240775143,9.268273793022276
550133.1506239102,847.5458662069279,4.973723722214417,62605,443,0.05496455792098971,TCP,2024-11-06 15:44:00,458.50027287829414,192.23034534922996
736874.3982630656,1623.4665678760666,27.90378175000044,58597,53,0.07059266100027958,SSH,2024-11-06 15:45:00,340.2146699763689,56.11245811257529
835818.6566758134,742.0039116669416,32.234525402874624,41994,5432,0.03853250163107724,HTTP,2024-11-06 15:46:00,826.2844498438814,23.660528876916867
885273.6629764031,1234.5950417741637,57.648271978434224,57185,443,0.030691451622766264,HTTPS,2024-11-06 15:47:00,593.6425846598531,22.49797811487278
809087.2191759078,564.365460096853,44.198087200314035,47198,80,0.018518095073965454,HTTP,2024-11-06 15:48:00,1069.9007418667447,11.600621515861182
871975.8342492146,1335.7117084212323,14.153076824675175,21137,8080,0.0333965139141214,TCP,2024-11-06 15:49:00,431.32272057587,79.48077745623176
711093.3755018582,741.305224707928,30.169873667889817,59627,80,0.022801568973108664,TCP,2024-11-06 15:50:00,837.7914771371925,27.040198986759666
631589.1095679497,603.3876062509867,47.64094716635569,20653,80,0.020882368186609695,TCP,2024-11-06 15:51:00,759.8091412475973,12.308675992799648
1016407.0218933648,556.3431119164943,27.76303210620931,32725,80,0.06052009596439555,HTTP,2024-11-06 15:52:00,1354.8888518963722,21.775995598102387
934691.534577397,1174.9656588700116,27.392069717398563,20828,80,0.04715759893225076,HTTP,2024-11-06 15:53:00,561.3754237490707,49.676800596649414
1000324.2889954633,883.4123417150092,20.532456440716786,22901,443,0.022898735809844806,TCP,2024-11-06 15:54:00,736.030010604041,40.80565783874589
689517.0246552136,907.5387369269386,10.964304455216906,54630,53,0.012573478363424278,TCP,2024-11-06 15:55:00,489.9911244574575,81.41324196518268
738034.9692451734,470.7565568640904,29.650696151232253,12111,443,0.009276367013219952,HTTPS,2024-11-06 15:56:00,1326.786251481189,16.53949813362625
789694.3315185835,1447.666822727034,11.268747450923229,15215,443,0.030553541237966796,TCP,2024-11-06 15:57:00,393.1353917082562,126.64427611791311
812477.7386819253,769.6998631326231,12.069224472008317,20577,443,0.031117111607072624,TCP,2024-11-06 15:58:00,743.1114475433212,57.747182871577884
670583.501769051,1200.3004267020756,57.55097937289172,19282,8080,0.03136060765066282,TCP,2024-11-06 15:59:00,416.5743486859125,20.05415115240806
905550.7325139315,946.1484627393294,8.731487183686856,34092,25,0.009031475123539443,HTTP,2024-11-06 16:00:00,807.1449434605593,118.32547702061265
629848.4763557774,953.9328784379688,26.209799773996615,2067,25,0.02362197801888859,SSH,2024-11-06 16:01:00,484.76221285173006,30.878808895659404
431131.28942213743,1595.8757121881977,30.32822596759477,17591,443,0.010035661559092334,TCP,2024-11-06 16:02:00,158.10028217098272,57.18082538488492
693604.960876856,756.0850483283568,16.164789324221086,64004,21,0.02278190743304406,FTP,2024-11-06 16:03:00,597.5414719493726,56.0782826425261
511607.85409618437,925.4736560776211,6.909671294872974,1889,443,0.06879395644951716,HTTPS,2024-11-06 16:04:00,464.0911732721402,140.18963158413024
884051.6200896836,964.7929470445812,29.81274305710516,3280,53,0.08374632904795368,HTTPS,2024-11-06 16:05:00,628.5899996959932,26.59505786264046
838315.036726179,972.7732894501377,38.14457804394012,7400,443,0.03290192326917308,TCP,2024-11-06 16:06:00,510.30505485053055,24.412803578995494
613745.8847662596,369.888859573838,46.775329358391176,45621,5432,0.04031365107574916,HTTPS,2024-11-06 16:07:00,1336.800131436202,6.749451584222639
866081.6720831897,1843.3372542550405,29.05301072192472,24202,80,0.011383636252784327,HTTP,2024-11-06 16:08:00,360.9967627444488,63.59830172940011
1021051.0727830245,600.0133191324901,4.536727709528019,33642,5432,0.07580066394189143,HTTP,2024-11-06 16:09:00,1069.2467811573333,132.8402871034208
696068.033808183,884.1443959971486,26.364667291486636,64264,21,0.0281690727356427,FTP,2024-11-06 16:10:00,485.4766233368486,32.88399844200575
509236.52681543643,517.7300146231264,6.58246878464481,30022,80,0.035682910828894784,HTTP,2024-11-06 16:11:00,780.1064583778791,93.35113811872104
976441.0678361384,1351.1349296918033,20.075546426937514,23175,5432,0.020426676064082345,UDP,2024-11-06 16:12:00,501.54078113407763,74.87070044750463
729061.5752168102,1002.4158411607655,49.909387577139555,5445,80,0.008879215796596741,TCP,2024-11-06 16:13:00,550.2231683412938,20.039347911705985
981283.5200377147,1410.8250234005636,13.899262970311508,9469,22,0.028884834624102435,SSH,2024-11-06 16:14:00,482.7515545691938,112.47413379832514
748681.1941474099,962.8775535014131,14.665177451920886,33556,80,0.05393900065942009,TCP,2024-11-06 16:15:00,683.1806436123516,63.79572136218342
736810.0575434479,379.942132085108,34.20411127899566,4976,80,0.053617269219325005,HTTP,2024-11-06 16:16:00,1340.808759906633,10.29929715895259
747614.0633952636,2454.390773203724,10.621454535568517,29800,5432,0.02202872002300534,HTTPS,2024-11-06 16:17:00,209.69979009461358,244.60806545161958
575520.4430088893,690.5109007519509,36.42994177001661,46994,5432,0.0708812688732162,UDP,2024-11-06 16:18:00,652.6552999617484,19.424834637201428
733455.9457829515,800.1574254721503,28.64337271316967,28165,22,0.05489408149309598,SSH,2024-11-06 16:19:00,778.7759096071665,29.753760595630993
740315.9303219895,669.451953500592,20.0078274658404,17170,53,0.10811387216337963,TCP,2024-11-06 16:20:00,849.9322381571229,32.240476991374
822148.5763827962,505.0733172882336,21.086303956186427,32173,3306,0.019940835066720668,HTTP,2024-11-06 16:21:00,1413.8179049913222,27.553708087649774
1272600.425954118,856.5043059964439,10.079194244515499,20386,443,0.042272553175079886,HTTPS,2024-11-06 16:22:00,1003.9784840742634,89.33766129357693
907577.3992962114,1162.9085624674922,30.760211139157214,46172,443,0.0364544150299488,HTTPS,2024-11-06 16:23:00,678.6206208637858,38.05082195709719
950335.5378391598,1383.4949515700594,40.0202840870238,64317,80,0.02544091234281685,HTTP,2024-11-06 16:24:00,516.8443590396512,30.630442903935702
1027361.2702668867,1152.6505861594824,16.7364778435822,41038,443,0.0023518361140131305,HTTPS,2024-11-06 16:25:00,748.3635152711618,64.72038310121755
520259.9943161435,1631.7831335434244,36.69150949375205,5798,80,0.04186837734549185,HTTP,2024-11-06 16:26:00,217.94127655333537,41.851276078992754
518682.30819118506,986.9083661552994,24.538420491695142,40557,25,0.04870337207741036,HTTP,2024-11-06 16:27:00,369.41876086494153,39.17133931567298
741074.2651759915,1066.3112625793153,26.100313038526004,56681,8443,0.021487982915292643,SSH,2024-11-06 16:28:00,378.3435128803089,40.24434422968387
589177.9685205107,739.1057427409897,18.46516856701671,44252,5432,0.013439118293949946,HTTP,2024-11-06 16:29:00,585.5336018112946,38.62739315163877
646372.0198116654,689.6257713095961,39.190191291582835,45600,21,0.07292577378951684,FTP,2024-11-06 16:30:00,741.0780183269617,17.323750427552127
864680.3652827371,787.9220800937893,59.00494147109491,33601,80,0.021452796252023905,HTTP,2024-11-06 16:31:00,917.9462037120144,12.028052707686223
602265.9667236301,789.4036497464613,27.967726794959688,8301,80,0.05434722215774841,HTTP,2024-11-06 16:32:00,551.0401646775741,30.468642085595697
467801.3292611251,714.7144875092268,19.979302769540098,54786,22,0.012519328456272108,SSH,2024-11-06 16:33:00,539.8207569788934,31.563547509876955
814853.4224125247,1262.2678739540688,15.767220241637169,16071,443,0.07025814650242325,HTTPS,2024-11-06 16:34:00,522.5808529246957,85.20757854817113
791320.924410149,1306.4411744309973,33.97399007393448,29516,80,0.023653740912601313,HTTP,2024-11-06 16:35:00,477.8062191440994,40.070176716691584
847887.1167070505,758.2677162015009,48.655160205599735,57581,443,0.008167463076894343,TCP,2024-11-06 16:36:00,1127.9090768861831,15.619752551862796
882490.7607098961,1997.4904970997954,16.461182929053408,47184,3306,0.010284983087441647,HTTP,2024-11-06 16:37:00,231.0590414544573,110.24327422211807
1073247.505083652,927.6448959237612,8.47635639614744,10668,22,0.0378980408499998,SSH,2024-11-06 16:38:00,848.361994540698,101.56415733005922
837931.162772524,872.7145040323447,39.883519096188785,15466,443,0.06905036137569177,HTTPS,2024-11-06 16:39:00,597.285947028597,23.93092588630172
857501.8106991126,583.5123991578507,43.255133567470956,31076,443,0.05938223915222277,TCP,2024-11-06 16:40:00,932.6158675713208,13.443545724269661
618373.5378917644,1531.4603812996168,25.840682367253308,65377,443,0.043407353706476706,TCP,2024-11-06 16:41:00,301.3709382609762,58.298882928171736
921050.9509842527,896.9636774264857,48.004686049731546,48961,80,0.04430548727655405,HTTP,2024-11-06 16:42:00,804.7899038823318,18.866867295160205
401471.10218390805,977.088505304851,31.736730370912465,6470,25,0.02960383729318096,TCP,2024-11-06 16:43:00,311.5630654817328,28.461538200526622
633394.5737511035,1795.784254673243,19.896798617611566,37579,443,0.01742392844351758,HTTPS,2024-11-06 16:44:00,286.093011048292,93.1702829105926
